UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,LossRatio
46768,3967,2014-11-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,3880,Natal,Zululand,Mobility - Motor,11511200.0,Passenger Vehicle,2010,CMC,SESBUYILE 2.5 TDi 16 SEAT,4.0,0.0,85.0,B/S,4.0,8/2011,,Yes,No,0,,,,,,,0.01,Monthly,18.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,15.78947368421,750.649122807018,47.54111111111273
69868,5267,2015-01-01,False,  ,Individual,Mr,English,Nedbank,Savings account,Not specified,Not specified,South Africa,Gauteng,277,Transvaal (all except Pretoria),Bushveld,Mobility - Motor,60058419.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,256900.0,Yes,No,0,More than 6 months,No,No,No,,,271200.0,Monthly,722.2241,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,633.529912280702,45465.78070175434,71.76579956276719
124597,10367,2015-01-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4058,Natal (Durban),Durban,Mobility - Motor,60058415.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,266000.0,Yes,No,0,More than 6 months,,,,,,266000.0,Monthly,1141.3038,Mobility - Taxi with value more than R100 000 - R7 500,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,1001.14368421053,111839.3859649118,111.71162314538775
224138,13084,2015-05-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,68700.0,Yes,No,0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
88267,6971,2015-01-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
129166,7431,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4001,Natal (Durban),Durban,Mobility - Motor,60058418.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
115109,9818,2015-06-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4031,Natal (Durban),Durban,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,138000.0,Yes,Yes,0,More than 6 months,No,No,No,,,144000.0,Monthly,896.3813,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,786.299385964912,43859.649122807,55.77983387203638
127630,8396,2015-06-01,False,  ,Individual,Mr,English,First National Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,80000.0,Yes,Yes,0,More than 6 months,,,,,,80000.0,Monthly,394.5403,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,346.08798245614,25438.5964912281,73.5032644320493
196711,10160,2015-04-01,False,  ,Individual,Mr,English,First National Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0,More than 6 months,No,No,No,,,200000.0,Monthly,645.6115,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,566.325877192982,22275.0,39.332477813669705
143195,12657,2015-04-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,1984,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,340000.0,Yes,Yes,0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,721.166666666666,32.88520000000073
79095,4543,2015-02-01,False,  ,Individual,Mr,English,Nedbank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0,More than 6 months,,,,,,170000.0,Monthly,591.8106,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,519.132105263158,5995.20175438596,11.548508931742678
53757,4643,2015-02-01,False,  ,Individual,Mr,English,First National Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058407.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,282200,,,,,,,282200.0,Monthly,681.6274,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,597.918771929824,877.19298245614,1.4670771744210998
53758,4643,2015-05-01,False,  ,Individual,Mr,English,First National Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058407.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,282200,,,,,,,282200.0,Monthly,681.6274,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,597.918771929824,13350.798245614,22.328782557743388
167040,14188,2015-04-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,135000.0,Yes,Yes,0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
69662,5611,2015-01-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0,More than 6 months,No,No,No,,,200000.0,Monthly,691.7267,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,606.777807017544,128744.7368421053,212.1777285740163
145075,12368,2015-05-01,False,  ,Individual,Mr,English,Nedbank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058407.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3947.36842105263,52.94117647058888
93159,6594,2014-11-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0,More than 6 months,,,,,,500000.0,Monthly,247.9906,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,217.535614035088,41666.6666666667,191.53951803011878
167048,14188,2015-02-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058400.0,Passenger Vehicle,2005,TOYOTA,QUANTUM 2.5 D-4D 14 SEAT,4.0,2494.0,75.0,B/S,4.0,3/2005,100000.0,Yes,Yes,0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,3.1328320802,8000.0,2553.6000000004087
90727,6932,2015-01-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1150.0,52.44000000000122
210080,11005,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4310,Natal,North Coast,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,6140.35087719298,
95450,6594,2015-07-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056925.0,Passenger Vehicle,2004,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,,,,,,55000.0,Monthly,357.1359,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,313.277105263158,43859.649122807,140.0027272531268
152748,12988,2015-04-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,3610,Natal,Natal 3,Mobility - Motor,60058415.0,Passenger Vehicle,2007,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,114900.0,Yes,No,0.0,More than 6 months,No,No,No,,,114900.0,Monthly,821.8285,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,720.902192982456,10842.5,15.04018174108102
129166,7431,2015-06-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4001,Natal (Durban),Durban,Mobility - Motor,60058418.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3070.17543859649,41.176470588235794
129175,7431,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4001,Natal (Durban),Durban,Mobility - Motor,60058418.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0.0,More than 6 months,,,,,,138100.0,Monthly,881.2658,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,773.040175438596,28086.5,36.332523059444746
210085,11005,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4310,Natal,North Coast,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,No,No,No,,,345000.0,Monthly,947.0552,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,39857.7719298246,
118928,7251,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4359,Natal,North Coast,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0.0,More than 6 months,,,,,,158000.0,Monthly,932.2486,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,817.761929824561,50627.877192982494,61.910288736287804
224126,13084,2015-06-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,211900.0,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1050.0,47.88000000000111
84300,6697,2015-04-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
90682,6932,2015-02-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,220000.0,Monthly,733.8451,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,643.723771929825,29396.903508771957,45.66695342109664
224158,13084,2015-05-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,68700.0,Yes,No,0.0,More than 6 months,No,No,No,,,69000.0,Monthly,431.1762,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,378.224736842105,12436.543859649124,32.8813603348237
93147,6594,2014-11-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1200.0,54.72000000000127
93147,6594,2015-06-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1447.36842105263,66.00000000000146
108504,8315,2015-02-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,220000.0,Monthly,733.8451,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,643.723771929825,22388.596491228047,34.77981933789563
90715,6932,2014-12-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,2192.98245614035,29.411764705882714
93198,6594,2014-12-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,240000.0,Monthly,737.8418,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,647.229649122807,21651.8245614035,33.45307896624993
116848,9924,2015-03-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Limpopo,790,Transvaal (all except Pretoria),Transvaal North,Mobility - Motor,44004616.0,Medium Commercial,2012,MERCEDES-BENZ                      ,SPRINTER 515 CDi F/C P/V,4.0,2148.0,65.0,P/V,2.0,10/1/2013 12:00:00 AM,,Yes,No,400000.0,,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,2700.0,123.12000000000286
33005,2236,2014-06-01,False,  ,Individual,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Mpumalanga,1022,Transvaal (all except Pretoria),Transvaal East,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,188850.0,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,18.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,15.78947368421,1835.701754385965,116.26111111111499
